MCAT Name,Unit,Unit wise Min Price,Unit wise Max Price,Most Common Price 1,Most Common Price 2,Most Common Price 3,ISQ Name,ISQ Options,ISQ Min Price,ISQ Max Price
Toaster,Unit,999.0,55000.0,999.0,55000.0,1395.0,Model Number,Prestige Sandwich Toaster,1395.0,1395.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Usage/Application,Textile Industries,100.0,100.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Usage/Application,Garment Industrial,193.0,193.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Usage/Application,"Textile,Knitting",105.0,105.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Usage/Application,Textile Industry,146.0,150.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Usage/Application,Stitching,175.0,175.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Usage/Application,weaving and knitting,2.56,2.56
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Count,0-40,100.0,110.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Count,15 - 110,110.0,110.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Count,20,160.0,160.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Count,150,175.0,175.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Count,120,160.0,160.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Count,50 d to 900 d,2.56,2.56
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,No. of ply,2 ply,150.0,193.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Grade,1st,100.0,100.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Grade,AA,2.56,2.56
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Material,Polyester,160.0,160.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Color,White and Black,130.0,130.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Color,all,2.56,2.56
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Color,"Black, Grey",100.0,100.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Color,Green,160.0,160.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Color,Black,100.0,101.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Color,All,100.0,100.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Color,White,110.0,160.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Color,"Purple,Pink",160.0,160.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Brand,Mahavir Impex,150.0,150.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Brand,Ekdanta Textile,165.0,165.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Pattern,S-Z,2.56,2.56
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Pattern,"Plain, Raw",110.0,110.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Pattern,Plain,150.0,160.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Pattern,Dyed,100.0,165.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Pattern,"Plain, Dyed, Raw",175.0,175.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Usage,"Knitting, Weaving, Doubling, Intermingling",160.0,160.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Usage,"Knitting, Stitching, Weaving",110.0,110.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Usage,"Sewing, Weaving",165.0,165.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Usage,Fabrics,101.0,101.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Lustre,Semi-Dull,100.0,100.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Lustre,Bright,2.56,100.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Technique,Ring Spun,110.0,200.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Technique,Airtex,2.56,2.56
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,Technique,Wet Spun,175.0,175.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,No. Of Ply,1/2/3 multi,2.56,2.56
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,No. Of Ply,1,100.0,100.0
Polyester Textured Yarn,Kilogram,100.0,200.0,100.0,160.0,165.0,No. Of Ply,Single,105.0,105.0
Polyester Textured Yarn,kg,90.0,90.0,90.0,NULL,NULL,Count,30,90.0,90.0
Polyester Textured Yarn,kg,90.0,90.0,90.0,NULL,NULL,Style,Polyester Yarn,90.0,90.0
Polyester Textured Yarn,kg,90.0,90.0,90.0,NULL,NULL,Usage,Knitting,90.0,90.0
Polyester Textured Yarn,kg,90.0,90.0,90.0,NULL,NULL,Lustre,No lustre,90.0,90.0
Polyester Textured Yarn,kg,90.0,90.0,90.0,NULL,NULL,Technique,Ring Spun,90.0,90.0
Polyester Textured Yarn,Kilogram(s),90.0,90.0,90.0,NULL,NULL,Usage/Application,Knitting weeding,90.0,90.0
Polyester Textured Yarn,Kilogram(s),90.0,90.0,90.0,NULL,NULL,Count,All counts,90.0,90.0
Polyester Textured Yarn,Kilogram(s),90.0,90.0,90.0,NULL,NULL,Grade,A /AA/ AAA,90.0,90.0
Polyester Textured Yarn,Kilogram(s),90.0,90.0,90.0,NULL,NULL,Color,All colors,90.0,90.0
Polyester Textured Yarn,Kilogram(s),90.0,90.0,90.0,NULL,NULL,Pattern,NIM/HIM,90.0,90.0
Polyester Textured Yarn,Kilogram(s),90.0,90.0,90.0,NULL,NULL,Lustre,Semi-Dull,90.0,90.0
Polyester Textured Yarn,Kilogram(s),90.0,90.0,90.0,NULL,NULL,Lustre,Super Bright,90.0,90.0
Polyester Textured Yarn,Kilogram(s),90.0,90.0,90.0,NULL,NULL,Technique,All are avaiblabe,90.0,90.0
Polyester Textured Yarn,Kilogram(s),90.0,90.0,90.0,NULL,NULL,No. Of Ply,All,90.0,90.0
Polyester Textured Yarn,Piece Onwards,134.0,134.0,134.0,NULL,NULL,Usage/Application,Knitting/Weaving,134.0,134.0
Polyester Textured Yarn,Piece Onwards,134.0,134.0,134.0,NULL,NULL,Count,62-600,134.0,134.0
Polyester Textured Yarn,Piece Onwards,134.0,134.0,134.0,NULL,NULL,Color,As per request,134.0,134.0
Polyester Textured Yarn,Piece Onwards,134.0,134.0,134.0,NULL,NULL,Style,Polyster Texturise,134.0,134.0
Polyester Textured Yarn,Piece Onwards,134.0,134.0,134.0,NULL,NULL,Pattern,Plain,134.0,134.0
Polyester Textured Yarn,Kilometer,165.0,165.0,165.0,NULL,NULL,Brand,Ekdanta Textile,165.0,165.0
Polyester Textured Yarn,Kilometer,165.0,165.0,165.0,NULL,NULL,Pattern,Dyed,165.0,165.0
Polyester Textured Yarn,Kilometer,165.0,165.0,165.0,NULL,NULL,Usage,"Sewing, Weaving",165.0,165.0
Polyester Textured Yarn,Box,200.0,200.0,200.0,NULL,NULL,Usage/Application,Textile,200.0,200.0
Polyester Textured Yarn,Box,200.0,200.0,200.0,NULL,NULL,Usage/Application,Sewing,200.0,200.0
Polyester Textured Yarn,Box,200.0,200.0,200.0,NULL,NULL,Color,"Green,Purple,Black, etc.",200.0,200.0
Polyester Textured Yarn,Box,200.0,200.0,200.0,NULL,NULL,Pattern,Plain,95.0,101.0
Polyester Textured Yarn,Box,200.0,200.0,200.0,NULL,NULL,Lustre,Semi-Dull,200.0,200.0
Polyester Textured Yarn,Box,200.0,200.0,200.0,NULL,NULL,No. Of Ply,2,200.0,200.0
Audio Amplifiers,Unit,24000.0,42000.0,42000.0,24000.0,NULL,Features,Accurate output,130.0,130.0
Audio Amplifiers,Unit,24000.0,42000.0,42000.0,24000.0,NULL,Type,Power amplifier,42000.0,42000.0
Audio Amplifiers,Unit,24000.0,42000.0,42000.0,24000.0,NULL,Power,6500 watt,42000.0,42000.0
Audio Amplifiers,Unit,24000.0,42000.0,42000.0,24000.0,NULL,Brand,Beta 7,42000.0,42000.0
Audio Amplifiers,Unit,24000.0,42000.0,42000.0,24000.0,NULL,Brand,Arnu Box,24000.0,24000.0
Audio Amplifiers,Unit,24000.0,42000.0,42000.0,24000.0,NULL,Connectivity Type,Wireless or Wi-Fi,24000.0,24000.0
Audio Amplifiers,Unit,24000.0,42000.0,42000.0,24000.0,NULL,Model Number,CA 60,42000.0,42000.0
Audio Amplifiers,one,13515.0,13515.0,13515.0,NULL,NULL,Model Number,PLN-1LA10,13515.0,13515.0
Audio Amplifiers,one,13515.0,13515.0,13515.0,NULL,NULL,Power,500 VA,13515.0,13515.0
Audio Amplifiers,No,90000.0,90000.0,90000.0,NULL,NULL,Channel,8,90000.0,90000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Channel,1,500.0,750.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Channel,2,40.0,26900.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Channel,2.1,5000.0,5000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Channel,4,22000.0,103000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Channel,5,3500.0,9000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Size,W155 x H60 x D194,1151.0,1151.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Size,W155 x H60 x4D19,1829.0,1829.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Size,W178   H50  D205 mm,3422.0,3422.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Speaker Channel,4,4750.0,4750.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type Of Product,MIXER AMPLIFIER,12369.0,12369.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type Of Product,BOOSTER AMPLIFIER,12449.0,17232.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type Of Product,MIXER AMPLIFER,18499.0,18499.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type Of Product,ELECTRONICS,1829.0,1829.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type Of Product,ELECTRONIC,1151.0,1151.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type Of Product,Booster Amplifier,31746.0,31746.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Features,"5.1 channel home theater with Bluetooth, USB, SD card, FM, 2 channel to 5.1 channel converter",6500.0,6500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Features,HIGH POWER,750.0,1650.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Features,"Stereo amplifier with bluetooth, USB, FM",4000.0,4000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Features,high damping factor,18500.0,18500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Features,POWER AMP,1250.0,1250.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Features,BLUETOOTH ENABLED,5000.0,5000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,1200 Watts,13000.0,13000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,30W,27100.0,27100.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,1500W,6500.0,6500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,1500 WATT,60500.0,60500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,6000 WATT,43000.0,43000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,480W,31746.0,31746.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,320 Watts,4750.0,4750.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,32W,2891.0,2891.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,500 watt,10000.0,10000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,1200W,1250.0,12200.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,"220to 240v ac dc 24volt,30volt",9000.0,9000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,600watts,3500.0,3500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,3500,86500.0,86500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,12w,500.0,500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,120W RMS,12449.0,12449.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,900+900 @4 ohms,25000.0,25000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,120W,3600.0,47990.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,200 Watts RMS,4000.0,4000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,1000 WATT,43000.0,43000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,12 v DC,40.0,40.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,1250 +1250 @4 ohms,26000.0,26000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,6000W,71044.0,71044.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,2500 Watt,70000.0,70000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,1400 watts,18500.0,18500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,5000W,27000.0,27000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,600 WATT,38200.0,38200.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,240 W RMS,18499.0,18499.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,500W,750.0,750.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,300 Watts,22000.0,22000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,60W,36700.0,36700.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,"AC 220v 50 Hz, 4000,AC 220v 50Hz,",26900.0,26900.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,240W,17232.0,17232.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,1000 W,1650.0,1650.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,900W,3500.0,3500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,700  watt,14300.0,14300.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,240,5000.0,5000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Power,30 Watts,1800.0,1800.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,PA AMPLIFIER,11484.0,11484.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,Power amplifier,25000.0,26000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,Mixing Amplifier,18499.0,18499.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,MIXER AMPLIFIER,12369.0,12369.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,"Stereo amplifier with bluetooth, USB, FM",4000.0,4000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,STEREO,1650.0,1650.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,MIXER POWER AMPLIFIER,19163.0,19163.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,BOOSTER AMPLIFIER,12449.0,17232.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,H,43000.0,43000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,ELECTRONICS,1829.0,1829.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,AUDIO AMPILIFIER,5000.0,5000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,AUDIO AMPLIFIER,14300.0,14300.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,MONO,750.0,1250.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,CLASS H,38200.0,38200.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,CLASS D,60500.0,86500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,Good,500.0,500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,Dual channel,18500.0,18500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,Home theater 5.1 channel,6500.0,6500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Type,Surrounded,9000.0,9000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Color,GREEN,1250.0,1650.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Color,blue and black chasis,18500.0,18500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Color,BLACK,1800.0,5000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Color,Black,40.0,6500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Connectivity,2 channel wired,25000.0,25000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Connectivity,"USB Connectivity, Bluetooth Connectivity",12200.0,12200.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Connectivity,Wired,26000.0,26000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Connectivity,"USB Connectivity, Bluetooth Connectivity, Mic Connectivity",3600.0,3600.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,BETATHREE,60500.0,60500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,SS Power,3500.0,3500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,PRAVIN AUDIOS,5000.0,5000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,BETA THREE,38200.0,70000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,HITONE BOSS,2891.0,2891.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,POWERTRONICS,750.0,1250.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,Aptron,13000.0,13000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,StoreTag,260.0,260.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,RBM,1900.0,3600.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,Stranger,14300.0,26900.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,Bosch,12000.0,18930.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,Airtel,500.0,500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,TOA,11484.0,19163.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,Other,1650.0,6500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,APART AUDIO,36700.0,58300.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,Sound King,4750.0,4750.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,DAT,26000.0,26000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,Yoko,700.0,700.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,Asample,9000.0,9000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,BOSCH,12369.0,31746.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,AHUJA,43000.0,43000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,CREED,27000.0,27000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Brand,DAT Pro,25000.0,25000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Control,ANALOG CONTROL TYPE,5000.0,5000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Control,5.1,3500.0,3500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Control,ac,18500.0,18500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Control,BLACK,3835.0,3835.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Control,Manual,9000.0,9000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Control,Butten,500.0,500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Control,YES,1151.0,1151.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,N10K,103000.0,103000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,PLN-2AIO180-IN,18930.0,18930.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,CPA-760 DP Echo,2900.0,2900.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,DC-40,1800.0,1800.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,MS-150,1829.0,1829.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,PLE-1ME060-2IN,12369.0,12369.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,MA125,50390.0,50390.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,MA60,36700.0,36700.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,NORM 4.6,43000.0,43000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,DJ1200,12200.0,12200.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,DPA-770,8360.0,8360.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,DAT-XT7002,26000.0,26000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,LBD1938/00,31746.0,31746.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,TZA-900 DP,3500.0,3500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,Z6,71044.0,71044.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,SSA-120DP,3600.0,3600.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,PA-300,1800.0,1800.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,TZA-1500 DP,6500.0,6500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,PREZONE1,47990.0,47990.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,LBD1935/00,17232.0,17232.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,Q7i,86500.0,86500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,PLE-1ME240-2IN,18499.0,18499.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,airtel,500.0,500.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,MA30,27100.0,27100.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,MPA-30DF,2891.0,2891.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,LBD1930/00,12449.0,12449.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,Q5i,70000.0,70000.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,A-230,11484.0,11484.0
Audio Amplifiers,Piece,40.0,43000.0,31746.0,43000.0,18500.0,Model Number,MX-1200,13000.0,13000.0
